word	isalpha	isascii	len_tokens	isPROPN
Petrossian	True	True	3	True
Sillyworld	True	True	2	False
Zzyzx	True	True	4	True
Leno	True	True	2	False
Evanescence	True	True	2	False
Jägermeister	True	False	3	False
gravitate	True	True	3	False
Wiederhorn	True	True	4	False
tunefully	True	True	2	False
grungy	True	True	3	False
flailing	True	True	2	False
bludgeoning	True	True	3	False
heaviness	True	True	3	False
Bower	True	True	2	False
About.com	False	True	3	False
Frye	True	True	2	True
grunge	True	True	3	False
Melchor	True	True	3	True
411mania	False	True	2	True
misdirected	True	True	4	False
stonewalled	True	True	3	False
balladry	True	True	2	False
Nickelback	True	True	2	True
Kroeger	True	True	3	True
triumphed	True	True	2	False
unyielding	True	True	4	False
Moumi	True	True	2	False
Sébergué	True	False	3	False
Hinikissia	True	True	4	True
Albertine	True	True	2	False
Ndikert	True	True	4	False
Chadian	True	True	2	False
medalists	True	True	2	False
landlocked	True	True	3	False
Sahel	True	True	2	True
début	True	False	1	True
upheavals	True	True	4	False
Montréal	True	False	1	True
delegations	True	True	2	False
NOC	True	True	2	True
Olympians	True	True	2	False
Kaltouma	True	True	3	False
Nadjina	True	True	3	True
flagbearer	True	True	4	False
Tuvalu	True	True	3	True
Okinali	True	True	3	False
Tinilau	True	True	3	True
Wilfried	True	True	3	False
Bingangoye	True	True	3	True
Churandy	True	True	3	False
Naoki	True	True	2	True
Tsukahara	True	True	3	True
70th	False	True	1	False
Franka	True	True	2	False
Magali	True	True	2	True
Koime	True	True	2	False
Damola	True	True	2	False
Osayomi	True	True	3	True
64th	False	True	2	False
Steinberg	True	True	2	True
parodied	True	True	3	False
Rall	True	True	2	False
imitated	True	True	2	False
v.	False	True	2	True
642	False	True	2	False
unintentional	True	True	4	False
Yorkers	True	True	2	False
rectangle	True	True	2	False
bolder	True	True	2	False
×	False	False	1	False
centric	True	True	2	False
Fulford	True	True	2	True
postcard	True	True	2	False
parodies	True	True	2	False
imitating	True	True	2	False
foci	True	True	3	True
humorously	True	True	2	False
663	False	True	2	False
Supp	True	True	2	False
S.D.N.Y.	False	True	8	True
Bushie	True	True	2	False
satirized	True	True	3	False
Blitt	True	True	3	True
Palin	True	True	2	False
caption	True	True	2	False
steinberg	True	True	2	True
burgeoning	True	True	3	False
telescoped	True	True	2	False
Manhattanites	True	True	2	False
Bintulu	True	True	3	True
biːnˈtuːluː	True	False	8	True
民都魯	True	False	3	False
Míndūlǔ	True	False	2	True
̍	False	False	0	True
ōe	True	False	2	False
jī	True	False	1	True
Bîn	True	False	1	False
͘	False	False	0	False
-ló	False	False	2	False
Kuching	True	True	2	False
Sibu	True	True	2	False
Miri	True	True	2	False
058	False	True	2	False
Mentu	True	True	2	False
Ulau	True	True	2	True
airstrip	True	True	2	True
LNG	True	True	2	True
Distillate	True	True	4	False
Samalajau	True	True	4	True
Similajau	True	True	4	False
Tumbina	True	True	3	True
Tanjung	True	True	3	False
Batu	True	True	2	False
Jepak	True	True	3	True
Kuan	True	True	2	False
Assyakirin	True	True	4	True
Negri	True	True	3	False
Tamu	True	True	2	False
Pasar	True	True	2	True
Utama	True	True	2	False
Burulu	True	True	3	True
cartographers	True	True	3	False
Iban	True	True	2	False
headhunting	True	True	3	False
Kemena	True	True	3	True
Bernik	True	True	2	True
Jelab	True	True	2	True
Sebezaw	True	True	4	True
Mentulau	True	True	3	False
Bentulu	True	True	2	True
Keppel	True	True	2	False
Dayak	True	True	2	False
Saribas	True	True	3	True
Odoardo	True	True	3	False
Beccari	True	True	2	True
Heartsease	True	True	2	False
Mukah	True	True	3	True
Labuan	True	True	2	False
ruinous	True	True	2	False
primeval	True	True	2	False
chinamen	True	True	2	False
Melanau	True	True	3	True
kampong	True	True	3	True
Melanaus	True	True	3	True
Lanun	True	True	2	True
Nipah	True	True	3	True
Sago	True	True	2	True
Muda	True	True	2	False
Vyner	True	True	3	True
airstrips	True	True	3	False
Oya	True	True	2	False
Lintang	True	True	2	True
unexploded	True	True	5	False
Maida	True	True	2	True
前田利为	True	False	4	False
officiate	True	True	3	False
Datu	True	True	2	False
Belian	True	True	2	True
sawmills	True	True	2	False
sawn	True	True	2	False
untarred	True	True	3	False
Majlis	True	True	2	True
Amanah	True	True	2	True
Rakyat	True	True	3	True
Swee	True	True	2	False
resorted	True	True	2	False
jungles	True	True	2	False
storeroom	True	True	2	False
Kidurong	True	True	3	True
Sdn	True	True	2	False
Bhd	True	True	2	True
MLNG	True	True	2	True
Satu	True	True	2	False
Petronas	True	True	3	False
Liquefied	True	True	3	False
BDA	True	True	2	True
Tokuyama	True	True	3	False
squatter	True	True	2	False
Sungai	True	True	2	False
Sebatang	True	True	3	True
squatters	True	True	2	False
storeyed	True	True	2	False
shopoffices	True	True	3	False
P.	False	True	2	False
Samalaju	True	True	3	True
787	False	True	2	False
Wisma	True	True	2	False
Residen	True	True	2	True
Pisang	True	True	2	True
Keling	True	True	2	False
silt	True	True	2	False
Oligocene	True	True	3	False
siltstone	True	True	3	False
moonsoon	True	True	2	False
moonsoons	True	True	2	False
mJ	True	True	2	True
m2	False	True	1	True
gangsters	True	True	2	False
fertiliser	True	True	4	False
Unscrupulous	True	True	4	False
deport	True	True	2	False
782	False	True	2	False
512	False	True	1	False
Malaysians	True	True	2	True
939	False	True	2	False
319	False	True	1	False
179	False	True	1	False
Bidayuh	True	True	3	True
598	False	True	2	False
068	False	True	2	False
longhouses	True	True	2	False
Ibans	True	True	2	False
Tatau	True	True	2	True
Kayan	True	True	2	True
Kenyah	True	True	2	False
Punan	True	True	2	False
Hakka	True	True	2	False
Fuzhou	True	True	2	True
Teochews	True	True	3	False
Tua	True	True	2	False
Pek	True	True	2	True
Kwang	True	True	2	True
processions	True	True	2	False
FLNG	True	True	2	True
neighouring	True	True	3	False
Kimanis	True	True	3	False
318	False	True	1	False
Luconia	True	True	2	False
importers	True	True	2	False
SSBP	True	True	3	True
BCOT	True	True	2	False
410	False	True	1	False
Condensate	True	True	3	True
Stabilisation	True	True	3	False
MDS	True	True	2	True
GTL	True	True	2	True
577	False	True	2	False
223	False	True	1	False
Rattan	True	True	2	True
815	False	True	2	False
refineries	True	True	3	False
PGEO	True	True	2	True
Wilmar	True	True	2	True
Sime	True	True	2	False
Austral	True	True	2	False
Kirana	True	True	2	True
PFZ	True	True	3	True
618	False	True	2	False
246	False	True	1	False
481	False	True	2	False
kelampayan	True	True	4	True
engkabang	True	True	3	True
durian	True	True	2	True
batai	True	True	2	False
replant	True	True	3	False
fibreboard	True	True	2	False
MDF	True	True	2	True
briquette	True	True	3	True
Manis	True	True	2	False
Rajang	True	True	2	True
resins	True	True	2	False
Daiken	True	True	2	False
Cipta	True	True	2	False
Briquette	True	True	3	True
adhesive	True	True	2	False
Adhesive	True	True	2	False
urea	True	True	2	False
formaldehyde	True	True	3	False
phenol	True	True	3	False
chipboard	True	True	2	True
Urea	True	True	2	False
precondensate	True	True	5	False
Fertiliser	True	True	4	False
ABF	True	True	2	False
privatisation	True	True	3	False
BPSB	True	True	2	True
BPA	True	True	2	False
BICT	True	True	2	False
throughput	True	True	2	False
552	False	True	2	False
anhydrous	True	True	4	False
granular	True	True	2	False
Cahya	True	True	2	True
Berhad	True	True	3	False
CMSB	True	True	2	False
megawatts	True	True	3	True
CDM	True	True	2	True
SPG	True	True	2	True
incremental	True	True	3	False
Medan	True	True	2	True
Sarikei	True	True	3	True
Dalat	True	True	2	True
Balingian	True	True	3	True
Pontianak	True	True	3	False
Syarikat	True	True	3	True
Baram	True	True	2	True
MTC	True	True	2	True
Biaramas	True	True	3	False
Suria	True	True	2	False
006	False	True	2	False
A330	False	True	3	True
MASwings	True	True	3	False
Kinabalu	True	True	3	True
Sebauh	True	True	3	True
Pandan	True	True	2	True
Labang	True	True	2	True
Tubau	True	True	2	False
Binyo	True	True	2	True
Emas	True	True	2	True
Syariah	True	True	3	True
Onn	True	True	2	False
Nyabau	True	True	3	False
speciality	True	True	2	False
polyclinic	True	True	4	False
Polyclinic	True	True	4	False
Orang	True	True	2	True
Kaya	True	True	2	True
SMK	True	True	2	False
开智中学	True	False	4	False
ENC	True	True	2	True
numeracy	True	True	3	False
IPC	True	True	2	True
UPM	True	True	2	False
1974	False	True	1	False
Universiti	True	True	4	True
Pertanian	True	True	3	True
reopening	True	True	3	False
Putra	True	True	2	True
Maktab	True	True	3	False
Perguruan	True	True	3	False
Sains	True	True	2	False
Samarahan	True	True	3	True
Pendidikan	True	True	4	True
Kampus	True	True	2	True
Razak	True	True	2	False
715	False	True	2	False
767	False	True	2	False
41st	False	True	1	False
Greenmetric	True	True	2	True
SEDAMAI	True	True	3	True
GGIFA	True	True	3	True
BDC	True	True	2	True
Kampung	True	True	3	True
Belacan	True	True	2	False
Cencaluk	True	True	4	True
salted	True	True	2	False
Terendak	True	True	3	True
headgear	True	True	3	False
Tutop	True	True	2	False
KM2	False	True	2	True
Iskandar	True	True	3	False
Gratefulness	True	True	2	False
gazetted	True	True	2	False
996	False	True	2	False
headlands	True	True	2	False
Lambir	True	True	2	False
Niah	True	True	2	True
Temasya	True	True	3	True
Taman	True	True	2	False
hornbill	True	True	2	False
aviary	True	True	2	False
ParkCity	True	True	2	False
Ngiu	True	True	2	True
Kee	True	True	2	True
Farley	True	True	2	True
Kwong	True	True	2	True
Everrise	True	True	2	False
symbolises	True	True	2	False
specialties	True	True	2	False
Laksa	True	True	3	False
Kolok	True	True	2	True
Mee	True	True	2	False
Jawa	True	True	2	True
Pulut	True	True	3	False
Panggang	True	True	2	True
ais	True	True	2	True
batu	True	True	2	False
campur	True	True	2	True
cendol	True	True	3	True
teh	True	True	2	False
tarik	True	True	2	True
Dagang	True	True	2	True
Zrinski	True	True	3	True
Bojna	True	True	3	True
Zbor	True	True	2	False
narodne	True	True	3	True
ZNG	True	True	2	False
Hrvatska	True	True	3	True
vojska	True	True	3	False
HV	True	True	2	True
Kumrovec	True	True	4	True
Ante	True	True	2	False
Roso	True	True	2	True
Miljenko	True	True	3	False
Filipović	True	False	3	False
Vukovar	True	True	3	False
Kostajnica	True	True	4	True
Gospić	True	False	3	False
Slano	True	True	2	False
Kupres	True	True	2	False
Dubrovnik	True	True	3	True
Hrvatsko	True	True	3	True
vijeće	True	False	3	False
obrane	True	True	2	False
HVO	True	True	2	True
Tomislavgrad	True	True	3	True
Maslenica	True	True	3	True
hrvatski	True	True	3	True
gardijski	True	True	4	True
zdrug	True	True	3	True
zbor	True	True	2	False
Jugoslavenska	True	True	4	True
narodna	True	True	3	False
armija	True	True	2	False
JNA	True	True	2	True
Teritorijalna	True	True	5	False
obrana	True	True	2	True
bolster	True	True	2	False
regionally	True	True	2	False
Pakrac	True	True	2	True
Plitvice	True	True	4	False
SPU	True	True	2	True
legionnaires	True	True	3	False
Officier	True	True	3	False
NCO	True	True	2	True
Zagorje	True	True	3	True
Josip	True	True	3	True
Broz	True	True	2	False
Sljeme	True	True	3	False
Frankopan	True	True	3	True
Banovina	True	True	3	True
Kaniža	True	False	2	True
Lučko	True	False	2	False
Trajče	True	False	3	False
Krstevski	True	True	4	False
APCs	True	True	2	False
Metković	True	False	2	False
recapturing	True	True	3	False
Matija	True	True	2	False
Vlačić	True	False	3	True
Opatija	True	True	3	False
Škabrnja	True	False	4	True
Jelačić	True	False	3	True
Ferdo	True	True	2	False
Sučić	True	False	2	True
subordinated	True	True	2	False
Weevils	True	True	3	False
Wobble	True	True	2	False
63rd	False	True	2	False
Klemmer	True	True	3	False
moonlighting	True	True	2	False
Weevil	True	True	2	False
Capra	True	True	2	False
enlists	True	True	2	False
IDs	True	True	2	False
Piz	True	True	2	False
Dohring	True	True	3	False
Colantoni	True	True	3	False
reappearance	True	True	4	False
checkout	True	True	2	False
Majorino	True	True	2	False
debit	True	True	2	False
injures	True	True	3	False
criminology	True	True	3	False
retrace	True	True	3	False
Dianna	True	True	2	True
Agron	True	True	2	True
disseminating	True	True	3	False
implicating	True	True	3	False
Daggs	True	True	2	True
incessantly	True	True	3	False
Nevermind	True	True	2	False
Buttocks	True	True	2	False
Fabray	True	True	3	False
Budosh	True	True	2	True
“	False	False	1	False
”	False	False	1	False
acne	True	True	2	True
77th	False	True	2	False
watchers	True	True	2	False
subplots	True	True	3	False
cliffhanger	True	True	3	True
A.V.	False	True	4	True
oversimplification	True	True	4	False
blunted	True	True	2	False
…	False	False	1	False
damper	True	True	2	False
בית	True	False	3	False
ישראל	True	False	5	False
Reconstructionist	True	True	2	False
LEED	True	True	2	True
Ahavas	True	True	3	True
Volksfront	True	True	3	False
Neimand	True	True	3	False
Myron	True	True	2	True
Kinberg	True	True	2	True
Yitzhak	True	True	3	False
Hankin	True	True	2	False
Dolin	True	True	2	True
quorums	True	True	3	False
Lowenstein	True	True	2	False
fter	True	True	2	False
Hymen	True	True	3	False
Rubenstein	True	True	2	True
231	False	True	1	False
2550	False	True	2	False
Hormuth	True	True	3	False
H.H.	False	True	4	True
Waechter	True	True	3	False
1957	False	True	1	False
rabbinical	True	True	2	False
Downey	True	True	2	False
Hillel	True	True	2	True
Topeka	True	True	2	False
ger	True	True	2	True
toshav	True	True	3	True
intermarriage	True	True	4	False
matriarchs	True	True	4	False
Amidah	True	True	2	True
patriarchs	True	True	2	False
antagonisms	True	True	4	False
intermarried	True	True	3	False
kosher	True	True	2	True
rewriting	True	True	2	False
Aleynu	True	True	3	False
ethnocentric	True	True	5	False
underlay	True	True	2	False
mechitza	True	True	4	True
renting	True	True	2	False
Halachic	True	True	3	False
Minyan	True	True	2	True
schism	True	True	2	False
reassessment	True	True	4	False
congregant	True	True	4	False
Zalman	True	True	2	True
Schachter	True	True	4	False
Shalomi	True	True	3	False
370	False	True	1	False
Kashrut	True	True	3	True
Kurzweil	True	True	4	True
composes	True	True	2	False
Shoshana	True	True	3	True
Spergel	True	True	3	True
Hankins	True	True	2	False
sabbatical	True	True	3	False
Seidel	True	True	3	False
Rabbinical	True	True	2	False
signators	True	True	2	False
embraces	True	True	2	False
vigil	True	True	2	False
Passover	True	True	2	True
Laskey	True	True	2	True
Poundstone	True	True	2	False
congregants	True	True	4	False
swastikas	True	True	4	True
ringleader	True	True	2	False
renovating	True	True	2	False
razed	True	True	2	False
TBG	True	True	2	True
stormwater	True	True	2	False
recyclable	True	True	4	False
plantings	True	True	2	False
carpeting	True	True	2	False
interfaith	True	True	3	True
synagogues	True	True	2	False
18F	False	True	2	False
Youngstown	True	True	2	False
arterials	True	True	2	False
Cambria	True	True	2	True
Lockport	True	True	2	False
deviated	True	True	2	False
425	False	True	1	False
Dysinger	True	True	3	True
realigned	True	True	3	False
907	False	True	2	False
widens	True	True	2	False
cloverleaf	True	True	2	False
reverts	True	True	3	False
southeastward	True	True	2	True
Twelvemile	True	True	3	False
Ransomville	True	True	2	False
Molyneaux	True	True	3	True
902	False	True	2	False
CSX	True	True	2	True
Hinman	True	True	3	True
903	False	True	2	False
southerly	True	True	2	False
Royalton	True	True	2	True
142	False	True	1	False
Tonawanda	True	True	3	True
Wolcottsville	True	True	4	False
Koepsel	True	True	3	False
259	False	True	1	False
Swifts	True	True	2	False
255	False	True	1	False
Carney	True	True	2	False
218	False	True	1	False
261	False	True	1	False
573	False	True	2	False
267	False	True	1	False
westernmost	True	True	2	False
Buell	True	True	2	True
167	False	True	1	False
Parkview	True	True	2	False
termini	True	True	2	True
overlapped	True	True	2	False
1932	False	True	1	False
Shawnee	True	True	2	True
3A	False	True	1	False
rerouted	True	True	2	False
bypassing	True	True	2	False
954	False	True	2	False
NYSDOT	True	True	3	True
reassign	True	True	3	False
rerouting	True	True	3	False
truncating	True	True	3	False
OpUSA	True	True	2	True
OpCal	True	True	2	False
OPUSA	True	True	2	True
Landmines	True	True	3	False
Livermore	True	True	2	True
Alamos	True	True	2	True
AlertNet	True	True	2	False
Honeywell	True	True	2	True
Corp.	False	True	2	True
Llewellyn	True	True	4	False
Phnom	True	True	3	True
Penh	True	True	2	True
Universalist	True	True	2	True
Oxfam	True	True	3	True
cleft	True	True	2	False
Frileck	True	True	3	False
OpUsa	True	True	2	True
UniversalGiving	True	True	2	False
