token	token_ids	count	POS
patch	8983	1	['NOUN']
patches	13864	1	['NOUN']
paternal	15112	3	['ADJ']
path	4130	8	['NOUN']
pathetic	17203	1	['ADJ']
pathology	19314	1	['NOUN']
paths	10425	1	['NOUN']
patriarch	12626	1	['NOUN']
patriotic	14314	1	['ADJ']
patrol	6477	14	['NOUN']
patrolling	24248	3	['VERB']
patrols	14703	13	['NOUN']
patron	9161	3	['NOUN']
patronage	15694	1	['NOUN']
patrons	13497	2	['NOUN']
pattern	5418	31	['NOUN']
patterned	25336	2	['VERB']
patterns	7060	8	['NOUN']
pause	8724	1	['NOUN']
paused	5864	2	['VERB']
pausing	20490	1	['VERB']
paving	28007	2	['NOUN', 'VERB']
paws	24392	2	['NOUN']
pay	3477	19	['VERB']
paying	7079	5	['VERB']
payment	7909	1	['NOUN']
pays	12778	2	['VERB']
peace	3521	20	['NOUN', 'PROPN']
peaceful	9379	6	['ADJ']
peacefully	21614	1	['ADV']
peak	4672	50	['NOUN']
peaked	6601	23	['VERB']
peaking	13015	9	['VERB']
peaks	11373	3	['NOUN']
peat	23366	1	['NOUN']
pedestal	24496	2	['ADJ']
pedestrian	14662	1	['NOUN']
peers	12746	1	['NOUN']
peg	25039	2	['NOUN']
pen	7279	3	['PROPN', 'NOUN']
penalty	6531	3	['NOUN']
pencil	14745	2	['NOUN']
pending	14223	1	['VERB']
penetrate	19136	6	['VERB']
penetrated	21653	3	['VERB', 'PROPN']
penetrating	22391	3	['VERB']
penetration	20015	5	['NOUN']
peninsula	6000	6	['PROPN', 'NOUN']
penultimate	25512	1	['ADJ']
people	2111	109	['NOUN']
peoples	7243	1	['NOUN']
pepper	11565	2	['VERB', 'NOUN']
peppers	23582	1	['NOUN']
per	2566	81	['ADP']
perceived	8690	2	['VERB']
percent	3867	12	['NOUN']
percentage	7017	7	['NOUN']
perception	10617	5	['NOUN']
perceptions	23271	2	['NOUN']
percussion	6333	4	['NOUN']
perfect	3819	7	['ADJ']
perfectly	6669	1	['ADV']
perform	4685	8	['VERB']
performance	2836	28	['NOUN']
performances	4616	12	['NOUN']
performed	2864	29	['VERB']
performers	9567	1	['NOUN']
performing	4488	2	['VERB']
performs	10438	3	['VERB']
perhaps	3383	11	['ADV']
perimeter	13443	39	['NOUN']
period	2558	74	['NOUN']
periodically	18043	2	['ADV']
periods	6993	6	['NOUN']
periphery	23275	1	['NOUN']
permanent	4568	3	['ADJ']
permanently	8642	1	['ADV']
permission	6656	8	['NOUN']
permit	9146	2	['NOUN', 'VERB']
permitted	7936	3	['VERB']
perpetrators	27675	1	['NOUN']
perpetual	18870	2	['ADJ']
persecuted	27666	3	['VERB']
persecution	14522	1	['NOUN']
persist	29486	2	['VERB']
persisted	19035	12	['VERB']
persistent	14516	2	['ADJ']
person	2711	23	['NOUN']
personal	3167	17	['ADJ']
personalities	12857	2	['NOUN']
personality	6180	4	['NOUN']
personally	7714	3	['ADV']
personnel	5073	20	['NOUN']
persons	5381	7	['NOUN']
perspective	7339	5	['NOUN']
perspectives	15251	1	['NOUN']
persuade	13984	2	['VERB']
persuaded	11766	3	['VERB']
peruvian	15432	1	['ADJ']
petals	15829	6	['NOUN']
petition	9964	2	['NOUN']
petitioned	22527	1	['VERB']
petitions	24320	1	['NOUN']
petrol	17141	6	['NOUN']
petroleum	11540	1	['NOUN']
pets	18551	2	['NOUN']
petty	11612	1	['ADJ']
pharmaceutical	13859	1	['ADJ']
phase	4403	9	['NOUN']
phased	21718	1	['VERB']
phases	12335	2	['VERB', 'NOUN']
phenomena	13352	1	['NOUN']
phenomenon	9575	1	['NOUN']
philippine	7802	41	['PROPN', 'ADJ']
philosopher	9667	1	['NOUN']
philosophical	9569	4	['ADJ']
philosophy	4695	4	['NOUN']
phone	3042	1	['NOUN']
photo	6302	2	['NOUN']
photograph	9982	2	['NOUN', 'VERB']
photographed	16164	1	['VERB']
photographer	8088	1	['NOUN']
photographic	12416	2	['ADJ', 'PROPN']
photographs	7008	6	['NOUN']
photography	5855	6	['NOUN']
photos	7760	1	['NOUN']
phrase	7655	3	['NOUN']
phrases	15672	2	['NOUN']
phylogenetic	23192	4	['ADJ']
physical	3558	7	['ADJ']
physically	8186	1	['ADV']
physician	7522	2	['NOUN']
piano	3682	4	['NOUN']
pick	4060	4	['VERB']
picked	3856	14	['VERB']
picking	8130	3	['VERB']
picks	11214	1	['VERB']
pickup	15373	1	['ADJ']
picture	3861	13	['PROPN', 'NOUN']
pictured	15885	3	['VERB']
piece	3538	9	['NOUN']
pieces	4109	16	['NOUN']
pierce	9267	5	['PROPN', 'VERB']
pierced	16276	1	['VERB']
piercing	14628	5	['VERB']
pile	8632	2	['VERB', 'NOUN']
pillars	13766	1	['NOUN']
pills	15345	1	['NOUN']
pilot	4405	4	['NOUN']
pilots	8221	4	['NOUN']
pin	9231	6	['VERB']
pink	5061	1	['NOUN']
pinned	11807	2	['VERB']
pinning	22866	3	['VERB']
pinyin	9973	1	['NOUN']
pioneer	7156	1	['NOUN']
pioneered	16193	3	['VERB']
pioneering	13280	1	['VERB']
pipe	8667	1	['NOUN']
pipeline	13117	2	['NOUN', 'PROPN']
pipes	12432	1	['NOUN']
piracy	24386	1	['NOUN']
pirate	11304	2	['NOUN']
pirates	8350	2	['NOUN']
pistol	8779	1	['NOUN']
pistols	18248	2	['NOUN', 'PROPN']
pit	6770	1	['NOUN']
pitch	6510	5	['NOUN']
pitched	8219	32	['VERB']
pitcher	8070	55	['PROPN', 'NOUN']
pitchers	23232	7	['NOUN']
pitches	19299	6	['NOUN', 'VERB']
pitching	14696	10	['NOUN']
pits	14496	4	['NOUN']
pitted	25895	2	['VERB']
place	2173	86	['NOUN', 'VERB']
placed	2872	65	['VERB']
placement	11073	5	['NOUN']
places	3182	19	['NOUN']
placing	6885	10	['VERB']
plagued	17808	1	['VERB']
plain	5810	12	['ADJ', 'ADV']
plainly	24250	1	['ADV']
plan	2933	29	['NOUN']
plane	4946	8	['NOUN']
planes	9738	7	['NOUN']
planned	3740	26	['VERB']
planner	24555	1	['NOUN']
planners	27155	5	['NOUN']
planning	4041	20	['NOUN']
plans	3488	18	['NOUN', 'VERB']
plant	3269	27	['NOUN']
plantation	10065	1	['NOUN']
plantations	14979	4	['NOUN']
planted	8461	6	['VERB']
planting	14685	1	['NOUN']
plants	4264	12	['NOUN']
plaster	15673	1	['NOUN']
plastic	6081	5	['NOUN']
plate	5127	9	['NOUN']
plateau	9814	3	['NOUN']
plates	7766	13	['NOUN']
platform	4132	8	['NOUN']
platforms	7248	3	['NOUN']
platinum	8899	7	['NOUN', 'PROPN']
platoon	13799	15	['NOUN']
plausible	24286	1	['ADJ']
play	2377	65	['VERB']
played	2209	68	['VERB']
player	2447	54	['NOUN']
players	2867	26	['NOUN']
playing	2652	23	['VERB']
playoff	7808	5	['NOUN']
plays	3248	13	['VERB']
playwright	11170	3	['NOUN']
pleaded	12254	2	['VERB']
pleas	22512	1	['NOUN']
please	3531	2	['VERB', 'INTJ']
pleased	7537	8	['VERB', 'ADJ']
pleasing	24820	1	['ADJ']
pleasure	5165	1	['NOUN']
pledged	16970	1	['VERB']
plenty	7564	1	['NOUN']
plot	5436	11	['NOUN']
plots	14811	3	['NOUN']
plotted	27347	1	['VERB']
plotting	20699	1	['VERB']
plum	22088	2	['NOUN']
plume	26888	1	['NOUN']
plunge	25912	1	['VERB']
plunging	29059	2	['VERB']
plus	4606	5	['CCONJ']
pm	7610	1	['NOUN']
pockets	10306	1	['NOUN']
poem	5961	30	['NOUN']
poems	5878	51	['NOUN']
poet	4802	36	['NOUN']
poetic	13805	20	['ADJ']
poetry	4623	51	['NOUN']
poets	9736	37	['NOUN']
point	2391	44	['NOUN']
pointed	4197	5	['VERB']
pointer	20884	2	['NOUN']
pointing	7302	2	['VERB']
points	2685	21	['NOUN']
poised	22303	1	['VERB']
poison	9947	4	['NOUN']
poisoned	17672	2	['VERB']
poisoning	16149	2	['VERB']
poker	11662	2	['NOUN']
polar	11508	5	['ADJ']
pole	6536	10	['NOUN']
poles	10567	3	['NOUN']
police	2610	43	['NOUN']
policies	6043	5	['NOUN']
policing	21107	1	['VERB']
policy	3343	12	['NOUN']
polish	3907	5	['PROPN', 'ADJ']
political	2576	22	['ADJ']
politically	10317	7	['ADV']
politician	3761	3	['NOUN']
politicians	8801	1	['NOUN']
politics	4331	6	['NOUN']
poll	8554	10	['PROPN', 'NOUN']
polled	26847	1	['VERB']
polling	17888	1	['VERB']
pollution	10796	4	['NOUN']
pond	8644	7	['NOUN', 'PROPN']
pool	4770	27	['NOUN']
poor	3532	21	['ADJ']
poorly	9996	6	['ADV']
pop	3769	21	['NOUN']
popcorn	24593	2	['NOUN']
populace	22508	4	['NOUN']
popular	2759	28	['ADJ']
popularity	6217	10	['NOUN']
popularized	20339	2	['VERB']
populated	10357	6	['VERB', 'ADJ']
population	2313	32	['NOUN']
populous	20151	2	['ADJ']
port	3417	48	['NOUN']
portable	12109	5	['ADJ', 'PROPN']
portage	25140	10	['PROPN', 'NOUN']
ported	27650	1	['VERB']
portion	4664	22	['NOUN']
portions	8810	9	['NOUN']
portrait	6533	14	['NOUN']
portraits	9668	5	['NOUN']
portray	17279	8	['VERB']
portrayal	13954	1	['NOUN']
portrayed	6791	6	['VERB']
portraying	17274	2	['VERB']
portrays	17509	1	['VERB']
ports	8831	7	['NOUN']
portuguese	5077	2	['ADJ']
pose	13382	2	['NOUN', 'VERB']
posed	13686	3	['VERB']
poses	22382	1	['VERB']
posing	20540	1	['NOUN']
position	2597	79	['NOUN']
positioned	10959	5	['VERB']
positioning	19120	6	['NOUN']
positions	4460	41	['NOUN']
positive	3893	25	['ADJ']
positively	13567	3	['ADV']
possess	10295	3	['VERB']
possessed	8679	9	['VERB']
possesses	14882	2	['VERB']
possessing	18840	1	['VERB']
possession	6664	6	['NOUN']
possessions	13689	2	['NOUN']
possibilities	12020	2	['NOUN']
possibility	6061	10	['NOUN']
possible	2825	41	['ADJ']
possibly	4298	13	['ADV']
post	2695	42	['NOUN']
posted	6866	7	['VERB']
poster	13082	7	['NOUN']
posters	14921	2	['NOUN']
posthumous	19086	1	['ADJ']
posthumously	12770	3	['ADV']
posting	14739	3	['VERB']
postponed	14475	7	['VERB']
posts	8466	6	['NOUN']
postseason	17525	8	['NOUN']
posture	16819	1	['VERB']
potent	16834	1	['ADJ']
potential	4022	12	['NOUN', 'ADJ']
potentially	9280	5	['ADV']
pottery	11378	1	['NOUN']
pouch	21445	2	['NOUN']
pound	9044	38	['NOUN']
pounder	20091	11	['NOUN']
pounding	9836	1	['VERB']
pounds	7038	1	['NOUN']
pouring	13053	1	['VERB']
poverty	5635	1	['NOUN']
powder	9898	6	['NOUN']
power	2373	74	['NOUN']
powered	6113	6	['VERB']
powerful	3928	19	['ADJ']
powers	4204	7	['NOUN', 'PROPN']
practical	6742	7	['ADJ']
practically	8134	1	['ADV']
practice	3218	15	['NOUN']
practiced	9051	1	['VERB']
practised	20439	1	['VERB']
practitioners	14617	1	['NOUN']
praise	8489	5	['NOUN']
praised	5868	30	['VERB']
praising	15838	2	['VERB']
prayer	7083	2	['PROPN', 'NOUN']
prayers	12583	4	['NOUN']
pre	3653	17	['NOUN', 'PROPN', 'ADJ']
preceded	11677	2	['VERB']
precedence	23359	1	['NOUN']
preceding	11003	7	['VERB']
precious	9062	1	['ADJ']
precipitation	13511	3	['NOUN']
precise	10480	3	['ADJ']
precisely	10785	2	['ADV']
precision	11718	6	['NOUN']
precursor	14988	2	['NOUN']
predators	12630	3	['NOUN']
predecessor	8646	7	['NOUN']
predecessors	16372	2	['NOUN']
predictable	21425	1	['ADJ']
predicted	10173	3	['VERB']
prediction	17547	3	['NOUN']
predictions	20932	1	['NOUN']
predominant	21047	3	['ADJ']
predominantly	9197	7	['ADV']
preface	18443	2	['NOUN', 'PROPN']
prefect	19402	6	['NOUN']
prefecture	7498	2	['PROPN', 'NOUN']
preference	12157	2	['NOUN']
preferred	6871	3	['VERB']
preferring	21393	1	['VERB']
prefers	19233	3	['VERB']
pregnant	6875	1	['ADJ']
prehistoric	14491	1	['ADJ']
preliminary	8824	1	['ADJ']
prelude	19508	1	['NOUN']
premature	21371	2	['ADJ']
premier	4239	7	['ADJ', 'NOUN']
premiere	6765	6	['NOUN']
premiered	5885	1	['VERB']
premise	18458	1	['NOUN']
premises	10345	1	['NOUN']
preoccupied	23962	2	['VERB']
preparation	7547	13	['NOUN']
preparations	12929	3	['NOUN']
prepare	7374	14	['VERB']
prepared	4810	10	['VERB']
preparing	8225	2	['VERB']
prequel	28280	3	['NOUN', 'ADJ']
prescribed	16250	1	['ADJ']
preseason	20038	2	['NOUN']
presence	3739	27	['NOUN']
present	2556	37	['ADJ']
presentation	8312	6	['NOUN']
presented	3591	9	['VERB']
presenting	10886	5	['VERB']
presents	7534	7	['VERB']
preservation	8347	3	['NOUN']
preserve	7969	5	['VERB']
preserved	6560	10	['VERB']
preserving	15224	2	['VERB']
presided	15506	2	['VERB']
presidency	8798	1	['NOUN']
presidential	4883	4	['ADJ']
presiding	18131	1	['VERB']
pressed	4508	1	['VERB']
pressing	7827	4	['VERB', 'ADJ']
pressure	3778	33	['NOUN']
pressures	15399	4	['NOUN']
prestigious	8919	1	['ADJ']
presumably	10712	4	['ADV']
presumed	14609	3	['VERB']
pretend	9811	1	['VERB']
pretending	12097	1	['VERB']
pretty	3492	2	['ADV']
prevailing	19283	1	['VERB']
prevalent	15157	2	['ADJ']
prevent	4652	24	['VERB']
prevented	8729	14	['VERB']
preventing	10723	4	['VERB']
previous	3025	44	['ADJ']
previously	3130	47	['ADV']
prey	8336	6	['NOUN']
price	3976	7	['NOUN']
prices	7597	2	['NOUN']
priest	5011	2	['NOUN']
primarily	3952	15	['ADV']
primary	3078	23	['PROPN', 'ADJ']
primitive	10968	9	['ADJ']
principal	4054	19	['PROPN', 'ADJ']
principally	16552	1	['ADV']
principle	6958	1	['NOUN']
principles	6481	7	['NOUN']
print	6140	3	['NOUN']
printed	6267	3	['VERB']
printing	8021	1	['NOUN']
prints	11204	3	['NOUN']
prior	3188	28	['ADV']
priorities	18402	1	['NOUN']
priority	9470	3	['NOUN']
prison	3827	6	['NOUN', 'PROPN']
prisoner	7267	3	['NOUN']
prisoners	5895	4	['NOUN']
pristine	27375	1	['ADJ']
privacy	9394	1	['NOUN']
private	2797	20	['ADJ']
privately	9139	5	['ADV']
privilege	14293	2	['NOUN', 'VERB']
privileges	14310	1	['NOUN']
privy	14452	1	['ADJ']
prized	25695	3	['VERB']
pro	4013	17	['ADJ']
probability	9723	1	['NOUN']
probable	15596	2	['ADJ']
probably	2763	35	['ADV']
probation	19703	1	['NOUN']
probe	15113	4	['NOUN', 'VERB']
problem	3291	12	['NOUN']
problematic	18636	3	['ADJ']
problems	3471	32	['NOUN']
procedures	8853	1	['NOUN']
proceed	10838	6	['VERB']
proceeded	8979	5	['VERB']
proceeds	10951	3	['VERB']
process	2832	23	['NOUN']
processed	13995	1	['VERB']
processes	6194	1	['NOUN']
processing	6364	10	['NOUN']
procession	14385	1	['NOUN']
proclaimed	10116	7	['VERB']
proclamation	16413	1	['NOUN']
prodigy	28334	2	['NOUN']
produce	3965	18	['VERB']
produced	2550	61	['VERB']
producer	3135	7	['NOUN']
producers	6443	10	['NOUN']
produces	7137	3	['VERB']
producing	5155	10	['VERB']
product	4031	10	['NOUN']
production	2537	67	['NOUN']
productions	5453	5	['NOUN']
productive	13318	1	['ADJ']
products	3688	11	['NOUN']
profession	9518	1	['NOUN']
professional	2658	17	['ADJ']
professionally	12145	3	['ADV']
professor	2934	5	['PROPN', 'NOUN']
profile	6337	5	['NOUN']
profit	5618	2	['NOUN']
profound	13769	2	['ADJ']
program	2565	20	['NOUN']
programme	4746	9	['NOUN']
programmes	8497	2	['NOUN']
programming	4730	2	['NOUN']
programs	3454	4	['NOUN']
progress	5082	12	['NOUN']
progressed	12506	5	['VERB']
progresses	22901	2	['VERB']
progressing	27673	1	['VERB']
progression	14967	7	['NOUN']
progressive	6555	1	['ADJ']
progressively	20519	4	['ADV']
prohibited	10890	2	['VERB']
prohibiting	26325	1	['VERB']
prohibition	13574	1	['NOUN']
project	2622	16	['NOUN', 'PROPN']
projected	11310	3	['VERB']
projectile	25921	3	['NOUN']
projecting	18398	3	['VERB']
projection	13996	2	['NOUN']
projections	21796	3	['NOUN']
projects	3934	19	['NOUN']
proliferation	20250	1	['NOUN']
prolonged	15330	1	['VERB']
prominence	12144	4	['NOUN']
prominent	4069	23	['ADJ']
prominently	14500	3	['ADV']
promise	4872	2	['NOUN']
promised	5763	2	['VERB']
promising	10015	4	['VERB', 'ADJ']
promote	5326	12	['VERB']
promoted	3755	12	['VERB']
promoter	15543	1	['NOUN']
promoting	7694	4	['VERB']
promotion	4712	6	['NOUN']
promotional	10319	3	['ADJ']
promotions	15365	2	['NOUN']
prompted	9469	9	['VERB']
prompting	15870	4	['VERB']
promptly	13364	2	['ADV']
prone	13047	2	['ADJ']
pronounced	8793	5	['VERB']
pronouns	26028	1	['NOUN']
proof	6947	2	['NOUN']
propaganda	10398	1	['NOUN']
propelled	15801	8	['VERB']
propeller	15692	6	['NOUN']
propellers	23405	1	['NOUN']
proper	5372	4	['ADJ']
properly	7919	3	['ADV']
properties	5144	9	['NOUN']
property	3200	7	['NOUN']
proponent	22488	1	['NOUN']
proportion	10817	1	['NOUN']
proportions	19173	3	['NOUN']
proposal	6378	5	['NOUN']
proposals	10340	1	['NOUN']
proposed	3818	17	['VERB']
proprietor	21584	1	['NOUN']
props	24387	1	['NOUN']
propulsion	16404	6	['NOUN', 'PROPN']
prose	12388	1	['NOUN']
prosecuted	21651	2	['VERB']
prosecution	11537	4	['NOUN']
prospect	9824	6	['NOUN']
prospective	17464	1	['ADJ']
prosperity	14165	1	['NOUN']
protagonist	10191	3	['NOUN']
protect	4047	10	['VERB']
protected	5123	10	['VERB']
protecting	8650	4	['VERB']
protection	3860	17	['NOUN']
protective	9474	1	['ADJ']
protest	6186	7	['NOUN']
protestant	8330	3	['ADJ']
protested	11456	1	['VERB']
protesters	13337	2	['NOUN']
protesting	21248	2	['VERB']
protests	8090	4	['NOUN']
prototype	8773	10	['NOUN']
prototypes	19599	1	['NOUN']
proud	7098	1	['ADJ']
prove	6011	4	['VERB']
proved	4928	12	['VERB']
provide	3073	22	['VERB']
provided	3024	33	['VERB']
provides	3640	7	['VERB']
providing	4346	8	['VERB']
province	2874	13	['NOUN']
provinces	6941	10	['NOUN']
provincial	4992	1	['ADJ']
proving	13946	2	['VERB']
provocative	26422	1	['ADJ']
provoke	27895	2	['VERB']
provoked	19157	3	['VERB']
proximity	10039	4	['NOUN']
prussian	10734	3	['ADJ']
pseudo	18404	1	['NOUN']
pseudonym	13881	2	['NOUN']
psi	17816	1	['NOUN']
psychiatric	13691	1	['ADJ']
psychic	12663	4	['ADJ']
psychology	6825	1	['NOUN']
pub	9047	1	['NOUN']
public	2270	56	['NOUN']
publication	4772	7	['NOUN']
publications	5523	4	['NOUN']
publicity	11845	2	['NOUN']
publicly	7271	4	['ADV']
publish	10172	3	['VERB']
published	2405	36	['VERB']
publisher	6674	2	['NOUN']
publishing	4640	3	['NOUN']
pull	4139	1	['VERB']
pulled	2766	4	['VERB']
pulls	8005	1	['VERB']
pulse	8187	1	['NOUN']
pumped	16486	1	['VERB']
pumping	14107	1	['VERB']
punch	8595	6	['NOUN']
punched	11696	2	['VERB']
punches	17957	2	['NOUN']
punish	16385	2	['VERB']
punished	14248	3	['VERB']
punishment	7750	2	['NOUN']
puppet	13997	1	['NOUN']
purchase	5309	8	['NOUN']
purchased	4156	11	['VERB']
purchasing	13131	1	['VERB']
pure	5760	3	['ADJ']
purely	11850	2	['ADV']
purge	24694	1	['VERB']
purification	28406	1	['NOUN']
purity	18433	1	['NOUN']
purple	6379	2	['ADJ', 'NOUN']
purpose	3800	7	['NOUN']
purposes	5682	8	['NOUN']
purse	8722	3	['NOUN']
pursue	7323	8	['VERB']
pursued	9505	8	['VERB']
pursuing	11828	4	['VERB']
pursuit	8463	4	['NOUN']
pursuits	23719	1	['NOUN']
push	5245	6	['VERB', 'NOUN']
pushed	3724	7	['VERB']
pushes	13956	4	['VERB']
pushing	6183	3	['VERB']
put	2404	38	['VERB']
puts	8509	5	['VERB']
putting	5128	7	['VERB']
puzzles	19672	5	['NOUN']
q	1053	6	['PROPN', 'ADJ']
quake	27785	1	['NOUN']
qualification	8263	5	['NOUN']
qualifications	15644	1	['NOUN']
qualified	4591	4	['ADJ', 'PROPN']
qualifier	10981	1	['NOUN']
qualify	7515	2	['VERB']
qualifying	6042	3	['NOUN']
qualities	11647	5	['NOUN']
quality	3737	12	['NOUN']
quantities	12450	3	['NOUN']
quantity	11712	1	['NOUN']
quarry	12907	1	['VERB']
quarter	4284	5	['NOUN']
quarterback	9074	2	['NOUN']
quarters	7728	2	['NOUN']
queer	19483	1	['ADJ']
quest	8795	3	['NOUN']
question	3160	8	['NOUN', 'VERB']
questionable	21068	1	['ADJ']
questioned	8781	3	['VERB']
questioning	11242	1	['NOUN']
quick	4248	11	['ADJ']
quicker	19059	1	['ADJ']
quickly	2855	42	['ADV']
quiet	4251	2	['ADJ']
quietly	5168	2	['ADV']
quit	8046	2	['VERB']
quite	3243	7	['ADV']
quo	22035	2	['NOUN', 'PROPN']
quote	14686	1	['VERB']
quoted	9339	2	['VERB']
rabbi	7907	22	['NOUN', 'ADJ']
rabbis	25602	4	['PROPN', 'NOUN']
race	2679	8	['NOUN']
raced	8255	2	['VERB']
races	3837	2	['NOUN']
racing	3868	1	['NOUN']
racism	14398	1	['NOUN']
radar	7217	7	['NOUN']
radial	15255	1	['ADJ']
radiant	23751	1	['ADJ']
radiation	8249	1	['NOUN']
radical	7490	2	['ADJ']
radicals	23618	5	['NOUN']
radio	2557	36	['NOUN']
radius	12177	1	['NOUN']
rage	7385	1	['NOUN']
raid	8118	3	['NOUN']
raiders	10642	2	['NOUN']
raiding	23530	2	['VERB']
raids	11217	16	['NOUN']
rail	4334	8	['NOUN']
railing	15747	1	['NOUN']
railroad	4296	1	['NOUN']
rails	15168	1	['NOUN']
railway	2737	3	['NOUN']
rain	4542	17	['NOUN']
rainfall	10101	48	['NOUN']
rains	15811	4	['NOUN', 'VERB']
rainy	16373	1	['ADJ']
raise	5333	4	['VERB']
raised	2992	18	['VERB']
raises	13275	3	['VERB']
raising	6274	4	['VERB']
rallied	24356	2	['VERB']
rally	8320	2	['NOUN']
ram	8223	15	['NOUN']
rampant	25883	1	['ADJ']
ramps	24943	1	['NOUN']
ran	2743	19	['VERB']
random	6721	1	['ADJ']
rang	8369	3	['VERB']
range	2846	55	['NOUN', 'PROPN']
ranged	15844	4	['VERB']
ranges	8483	4	['NOUN']
ranging	7478	5	['VERB']
rank	4635	4	['NOUN']
ranked	4396	24	['VERB']
ranking	5464	4	['VERB']
rankings	10385	5	['VERB', 'NOUN']
ranks	6938	6	['NOUN']
rapid	5915	11	['ADJ']
rapidly	5901	18	['ADV']
rare	4678	2	['ADJ']
rarely	6524	9	['ADV']
rate	3446	18	['NOUN']
rated	6758	3	['VERB']
rates	6165	2	['NOUN']
rather	2738	42	['ADV']
ratification	27369	1	['NOUN']
ratified	17673	1	['VERB']
rating	5790	5	['NOUN']
ratings	8599	2	['NOUN']
ratio	6463	4	['NOUN']
rational	11581	1	['ADJ']
rations	29559	2	['NOUN']
rattle	23114	1	['VERB']
rattled	19252	1	['VERB']
ravaged	25537	1	['VERB']
ravine	23188	2	['NOUN']
raw	6315	41	['ADJ']
ray	4097	7	['PROPN', 'NOUN']
rbi	16929	1	['NOUN']
re	2128	48	['ADP']
reach	3362	22	['VERB']
reached	2584	66	['VERB']
reaches	6561	2	['VERB', 'NOUN']
reaching	4285	16	['VERB']
react	10509	1	['VERB']
reacted	14831	1	['VERB']
reaction	4668	10	['NOUN']
reactions	9597	5	['NOUN']
reactivated	28577	3	['VERB']
reacts	27325	2	['NOUN']
read	3191	9	['VERB']
reader	8068	3	['NOUN']
readers	8141	5	['NOUN']
readily	12192	2	['ADV']
readiness	19822	2	['NOUN']
reading	3752	2	['NOUN', 'VERB']
readings	15324	1	['NOUN']
reads	9631	4	['VERB']
ready	3201	6	['ADJ']
real	2613	20	['ADJ']
realises	25924	3	['VERB']
realising	27504	1	['VERB']
realistic	12689	8	['ADJ']
reality	4507	5	['NOUN']
realize	5382	1	['VERB']
realized	3651	9	['VERB']
realizes	10919	3	['VERB']
realizing	9301	3	['VERB']
really	2428	19	['ADV']
rear	4373	29	['ADJ']
reason	3114	11	['NOUN']
reasonable	9608	1	['ADJ']
reasoned	24557	1	['VERB']
reasoning	13384	1	['NOUN']
reasons	4436	7	['NOUN']
reassigned	18026	1	['VERB']
reassured	26350	1	['VERB']
rebel	8443	7	['ADJ', 'NOUN']
rebelled	25183	1	['VERB']
rebellion	7417	17	['NOUN']
rebellious	22614	1	['ADJ']
rebels	8431	5	['NOUN']
rebirth	22785	1	['NOUN']
reborn	24910	2	['ADJ', 'PROPN']
rebound	27755	2	['NOUN']
rebounds	11049	1	['NOUN']
rebuild	14591	1	['VERB']
rebuilt	7183	10	['VERB']
recall	9131	2	['NOUN']
recalled	7383	9	['VERB']
recalls	17722	1	['VERB']
recapture	27639	2	['NOUN', 'VERB']
recaptured	23838	1	['VERB']
receive	4374	4	['VERB']
received	2363	73	['VERB']
receiver	8393	1	['NOUN']
receives	8267	4	['VERB']
receiving	4909	13	['VERB']
recent	3522	19	['ADJ']
recently	3728	11	['ADV']
reception	7684	1	['NOUN']
receptions	16466	5	['NOUN']
recipients	15991	1	['NOUN']
reckless	18555	1	['ADJ']
reclaimed	23119	2	['VERB', 'ADJ']
reclamation	27389	2	['NOUN']
recognise	17614	1	['VERB']
recognised	7843	10	['VERB']
recognition	5038	6	['NOUN']
recognize	6807	2	['VERB']
recognized	3858	13	['VERB']
recognizing	14622	1	['VERB']
recoil	27429	1	['NOUN']
recommendation	12832	1	['NOUN']
recommendations	11433	2	['NOUN']
recommended	6749	9	['VERB']
reconcile	21063	1	['VERB']
reconciliation	16088	1	['NOUN']
reconnaissance	8967	27	['NOUN', 'PROPN']
reconstructed	14858	3	['VERB']
reconstruction	8735	7	['NOUN']
record	2501	78	['NOUN']
recorded	2680	23	['VERB']
recording	3405	14	['VERB']
recordings	5633	2	['NOUN']
records	2636	28	['NOUN']
recover	8980	4	['VERB']
recovered	6757	13	['VERB']
recovery	7233	1	['NOUN']
recreated	29414	1	['VERB']
recreation	8640	1	['NOUN']
recruit	13024	4	['VERB']
recruited	8733	5	['VERB']
recruiting	14357	2	['VERB', 'NOUN']
recruitment	15680	2	['NOUN']
recruits	15024	2	['NOUN']
rectangular	10806	3	['ADJ']
recurring	10694	5	['VERB']
recycled	22207	1	['VERB']
recycling	17874	1	['NOUN']
redemption	18434	4	['NOUN']
redesignated	11836	1	['VERB']
redesigned	17051	3	['VERB']
redeveloped	28053	2	['VERB']
reduce	5547	7	['VERB']
reduced	4359	16	['VERB']
reduces	13416	1	['VERB']
reducing	8161	5	['VERB']
reduction	7312	3	['NOUN']
reelection	17648	2	['NOUN']
reeling	28515	1	['VERB']
ref	25416	1	['NOUN']
refer	6523	4	['VERB']
referee	5330	5	['NOUN']
referees	25118	1	['NOUN']
reference	4431	10	['NOUN']
referenced	14964	2	['VERB']
references	7604	10	['NOUN']
referencing	28789	1	['VERB']
referred	3615	20	['VERB']
referring	7727	5	['VERB']
